Order,District Tuple,Lat,Lon
305,"('Warin Chamrap', 'Ubon Ratchathani')",15.202145930085768,104.86741311522138
306,"('Phibun Mangsahan', 'Ubon Ratchathani')",15.244339175638157,105.22900747100944
307,"('Tan Sum', 'Ubon Ratchathani')",15.314583800388284,105.15498064066531
308,"('Pho Sai', 'Ubon Ratchathani')",15.825740218455389,105.2608094463526
309,"('Samrong', 'Ubon Ratchathani')",15.008296895704744,104.78451852504892
310,"('Don Mot Daeng', 'Ubon Ratchathani')",15.378861804286606,105.0271812744026
311,"('Sirindhorn', 'Ubon Ratchathani')",15.201570346551122,105.39813040664458
312,"('Thung Si Udom', 'Ubon Ratchathani')",14.73330571449927,104.90928567453574
313,"('Na Yia', 'Ubon Ratchathani')",15.059660440531616,105.05990092507714
314,"('Na Tan', 'Ubon Ratchathani')",15.904948011035076,105.27649271859984
315,"('Lao Suea Kok', 'Ubon Ratchathani')",15.406723227434725,104.923612888191
316,"('Sawang Wirawong', 'Ubon Ratchathani')",15.24152219470635,105.09210580702968
317,"('Nam Khun', 'Ubon Ratchathani')",14.583872620676315,104.92521994669497
318,"('Mueang Yasothon', 'Yasothon')",15.794913154358296,104.14106832552726
319,"('Sai Mun', 'Yasothon')",15.93968687244468,104.20872463555015
320,"('Kut Chum', 'Yasothon')",16.032819346469893,104.33856131234234
321,"('Kham Khuean Kaeo', 'Yasothon')",15.652889022443675,104.30876711506085
322,"('Pa Tio', 'Yasothon')",15.831342138344864,104.38551034429092
323,"('Maha Chana Chai', 'Yasothon')",15.53247443181377,104.2424645332117
324,"('Kho Wang', 'Yasothon')",15.367671683610611,104.3577867810238
325,"('Loeng Nok Tha', 'Yasothon')",16.207833891283876,104.55497247789016
326,"('Thai Charoen', 'Yasothon')",16.063198915166573,104.44727308459936
327,"('Mueang Chaiyaphum', 'Chaiyaphum')",15.809781485736533,102.02033377050536
328,"('Ban Khwao', 'Chaiyaphum')",15.778334283794903,101.9070222217078
329,"('Khon Sawan', 'Chaiyaphum')",15.931555834516104,102.28118371823965
330,"('Kaset Sombun', 'Chaiyaphum')",16.28032577618898,101.9539288749888
331,"('Nong Bua Daeng', 'Chaiyaphum')",16.081613966033075,101.80247674534564
332,"('Chatturat', 'Chaiyaphum')",15.565579475600195,101.84535767491673
333,"('Bamnet Narong', 'Chaiyaphum')",15.500152458978487,101.68631497804732
334,"('Nong Bua Rawe', 'Chaiyaphum')",15.748656363036124,101.75927734904135
335,"('Thep Sathit', 'Chaiyaphum')",15.392981627997282,101.45110670671998
336,"('Phu Khiao', 'Chaiyaphum')",16.377153931610064,102.12867721901824
337,"('Ban Thaen', 'Chaiyaphum')",16.405160589678573,102.34207585458132
338,"('Kaeng Khro', 'Chaiyaphum')",16.108462946192542,102.25806906439708
339,"('Khon San', 'Chaiyaphum')",16.613829550390115,101.91972859577795
340,"('Phakdi Chumphon', 'Chaiyaphum')",15.904564344320002,101.42148730056888
341,"('Noen Sa-nga', 'Chaiyaphum')",15.564056941046012,102.00183410922186
342,"('Sap Yai', 'Chaiyaphum')",15.64192889723741,101.62955192880756
343,"('Mueang Amnat Charoen', 'Amnat Charoen')",15.858362365704672,104.6292934115028
344,"('Chanuman', 'Amnat Charoen')",16.233505391409377,105.00061290970748
345,"('Pathum Ratchawongsa', 'Amnat Charoen')",15.892361450362804,104.90570859803664
346,"('Phana', 'Amnat Charoen')",15.682104435243655,104.84635306708331
347,"('Senangkhanikhom', 'Amnat Charoen')",16.039679977374963,104.66934188624576
348,"('Hua Taphan', 'Amnat Charoen')",15.697011126657326,104.49160354154284
349,"('Lue Amnat', 'Amnat Charoen')",15.701608616520453,104.6447156969919
350,"('Bueng Kan', 'Bueng Kan')",18.358165680264044,103.65291523513594
351,"('Phon Charoen', 'Bueng Kan')",18.031371200939898,103.70894657106756
352,"('So Phisai', 'Bueng Kan')",18.07762360003581,103.44301306171064
353,"('Seka', 'Bueng Kan')",17.928323185596295,103.95329379751396
354,"('Pak Khat', 'Bueng Kan')",18.298091920478623,103.30538042685968
355,"('Bueng Khong Long', 'Bueng Kan')",17.967108099281273,104.04440461617924
356,"('Si Wilai', 'Bueng Kan')",18.17731966870667,103.75009884544414
357,"('Bung Khla', 'Bueng Kan')",18.302004631881324,103.97406841246712
358,"('Mueang Nong Bua Lam Phu', 'Nong Bua Lamphu')",17.204074692347852,102.44448307636242
359,"('Na Klang', 'Nong Bua Lamphu')",17.307222312325763,102.18875179210552
360,"('Non Sang', 'Nong Bua Lamphu')",16.866096490025033,102.57204662611524
361,"('Si Bun Rueang', 'Nong Bua Lamphu')",16.965892262633822,102.27948295248224
362,"('Suwannakhuha', 'Nong Bua Lamphu')",17.562976308799062,102.27993935504136
363,"('Na Wang', 'Nong Bua Lamphu')",17.323003103390402,102.07280423024864
364,"('Mueang Khon Kaen', 'Khon Kaen')",16.43865994428428,102.83921294592125
365,"('Ban Fang', 'Khon Kaen')",16.45312386572681,102.63834976439526
366,"('Phra Yuen', 'Khon Kaen')",16.32399151690055,102.64852405130186
367,"('Nong Ruea', 'Khon Kaen')",16.4932176199975,102.4332543444999
368,"('Chum Phae', 'Khon Kaen')",16.54427809999829,102.09954100671575
369,"('Si Chomphu', 'Khon Kaen')",16.800011913377805,102.18789294967566
370,"('Nam Phong', 'Khon Kaen')",16.70183253011191,102.85649793157243
371,"('Ubolratana', 'Khon Kaen')",16.752896947921656,102.63291168143336
372,"('Kranuan', 'Khon Kaen')",16.706322461992897,103.07884237788149
373,"('Ban Phai', 'Khon Kaen')",16.059736841424005,102.73104906883604
374,"('Pueai Noi', 'Khon Kaen')",15.871565620926086,102.90552539308143
375,"('Phon', 'Khon Kaen')",15.815968916717734,102.59877526133548
376,"('Waeng Yai', 'Khon Kaen')",15.959653457639076,102.5478166644033
377,"('Waeng Noi', 'Khon Kaen')",15.803674638347102,102.41590700672276
378,"('Nong Song Hong', 'Khon Kaen')",15.73348514401534,102.79543380672582
379,"('Phu Wiang', 'Khon Kaen')",16.654477653118366,102.37692255372478
380,"('Mancha Khiri', 'Khon Kaen')",16.12678294666457,102.54222999322624
381,"('Chonnabot', 'Khon Kaen')",16.088352774389534,102.62183873874264
382,"('Khao Suan Kwang', 'Khon Kaen')",16.859295556584645,102.86079776578924
383,"('Phu Phaman', 'Khon Kaen')",16.64516811889137,101.903915706719
384,"('Sam Sung', 'Khon Kaen')",16.542908857626646,103.07983763555258
385,"('Khok Pho Chai', 'Khon Kaen')",16.083872382233945,102.39893953554682
386,"('Nong Na Kham', 'Khon Kaen')",16.800912442494674,102.34132328247428
387,"('Ban Haet', 'Khon Kaen')",16.202394351339397,102.75057286439292
388,"('Non Sila', 'Khon Kaen')",15.973802109664463,102.66907723794296
389,"('Wiang Kao', 'Khon Kaen')",16.68210830856427,102.2936593903998
390,"('Mueang Udon Thani', 'Udon Thani')",17.415351422543317,102.7861218747693
391,"('Kut Chap', 'Udon Thani')",17.425477361808504,102.56681856462365
392,"('Nong Wua So', 'Udon Thani')",17.162314776655986,102.57286055756462
393,"('Kumphawapi', 'Udon Thani')",17.113838142025802,103.01868845759752
394,"('Non Sa-at', 'Udon Thani')",16.978680307472143,102.89387340416911
395,"('Nong Saeng', 'Udon Thani')",17.360552325885784,103.10557711005416
396,"('Thung Fon', 'Udon Thani')",17.471423152144492,103.26021372614426
397,"('Chai Wan', 'Udon Thani')",17.285224634519082,103.22236289064884
398,"('Si That', 'Udon Thani')",16.97299375041126,103.21682894671784
399,"('Wang Sam Mo', 'Udon Thani')",16.95005560146508,103.4283181165178
400,"('Ban Dung', 'Udon Thani')",17.7010064971186,103.25958437106584
401,"('Ban Phue', 'Udon Thani')",17.687629967498697,102.47285057104231
402,"('Nam Som', 'Udon Thani')",17.77048325924175,102.18961632689262
403,"('Phen', 'Udon Thani')",17.69521397425958,102.90726891341662
404,"('Sang Khom', 'Udon Thani')",17.825113147670216,103.08888063314316
405,"('Nong Saeng', 'Udon Thani')",17.168679481439895,102.78191829863586
406,"('Na Yung', 'Udon Thani')",17.897748014420756,102.14989126126594
407,"('Phibun Rak', 'Udon Thani')",17.54927501473593,103.05767659989309
408,"('Ku Kaeo', 'Udon Thani')",17.172141873568215,103.1530339864359
409,"('Prachaksinlapakhom', 'Udon Thani')",17.27272682248014,102.99397214222888
410,"('Mueang Loei', 'Loei')",17.487928071263948,101.71938370695108
411,"('Na Duang', 'Loei')",17.479199607533584,101.9706108131724
412,"('Chiang Khan', 'Loei')",17.898204884653897,101.66625785293112
413,"('Pak Chom', 'Loei')",18.022663593943022,101.88747434905665
414,"('Dan Sai', 'Loei')",17.280041633104478,101.14669545175128
415,"('Na Haeo', 'Loei')",17.48551066277508,101.06847696491454
416,"('Phu Ruea', 'Loei')",17.455035712909734,101.36281318874032
417,"('Tha Li', 'Loei')",17.62451390114584,101.42137480670154
418,"('Wang Saphung', 'Loei')",17.30021826788245,101.76854567730273
419,"('Phu Kradueng', 'Loei')",16.884161099978062,101.88472698642704
420,"('Phu Luang', 'Loei')",17.139667331881654,101.66427855773178
421,"('Pha  Khao', 'Loei')",17.066940118252496,102.02709712279972
422,"('Erawan', 'Loei')",17.30989462796628,101.940059601285
423,"('Nong Hin', 'Loei')",17.12761093669126,101.85078627199304
424,"('Mueang Nong Khai', 'Nong Khai')",17.88015809206796,102.74026809189968
425,"('Tha Bo', 'Nong Khai')",17.84969564334316,102.58120431709033
426,"('Phon Phisai', 'Nong Khai')",18.021846270445383,103.0770702289075
427,"('Si Chiang Mai', 'Nong Khai')",17.956302406232187,102.58953104220627
428,"('Sangkhom', 'Nong Khai')",18.063987311369456,102.27341505753448
429,"('Sakhrai', 'Nong Khai')",17.67519474719052,102.750622664078
430,"('Fao Rai', 'Nong Khai')",18.01891821603945,103.3036895390304
431,"('Rattanawapi', 'Nong Khai')",18.220251711017287,103.1803629009705
432,"('Pho Tak', 'Nong Khai')",17.877291706144597,102.40950390884358
433,"('Mueang Maha Sarakham', 'Maha Sarakham')",16.184124348151716,103.30162298457404
434,"('Kae Dam', 'Maha Sarakham')",16.024189384928672,103.3849613996097
435,"('Kosum Phisai', 'Maha Sarakham')",16.24860124197507,103.06699038852534
436,"('Kantharawichai', 'Maha Sarakham')",16.322911545218965,103.29686720030348
437,"('Chiang Yuen', 'Maha Sarakham')",16.408069642659324,103.10522049784778
438,"('Borabue', 'Maha Sarakham')",16.038506433130422,103.11891129988126
439,"('Na Chueak', 'Maha Sarakham')",15.799004020596728,103.03109504222098
440,"('Phayakkhaphum Phisai', 'Maha Sarakham')",15.51610904455523,103.19378024593516
441,"('Wapi Pathum', 'Maha Sarakham')",15.845860181213908,103.37950739391252
442,"('Na Dun', 'Maha Sarakham')",15.713947003192208,103.22676232687908
443,"('Yang Sisurat', 'Maha Sarakham')",15.683373307263002,103.1033585408902
444,"('Kut Rang', 'Maha Sarakham')",16.05096040733491,102.99380693511796
445,"('Chuen Chom', 'Maha Sarakham')",16.53122457940462,103.17172822393832
446,"('Mueang Roi Et', 'Roi Et')",16.05317435523184,103.65466612874908
447,"('Kaset Wisai', 'Roi Et')",15.656904472659903,103.57994057146176
448,"('Pathum Rat', 'Roi Et')",15.634487435498038,103.3428291379186
449,"('Chaturaphak Phiman', 'Roi Et')",15.84599867178266,103.55690841337076
450,"('Thawat Buri', 'Roi Et')",16.03889254514243,103.7470986377779
451,"('Phanom Phrai', 'Roi Et')",15.678136367497688,104.11013425329736
452,"('Phon Thong', 'Roi Et')",16.300112420097676,103.97823642797955
453,"('Pho Chai', 'Roi Et')",16.323495716842988,103.76908616101822
454,"('Nong Phok', 'Roi Et')",16.309821122927644,104.20302374413552
455,"('Selaphum', 'Roi Et')",16.03326834421883,103.93380497788736
456,"('Suwannaphum', 'Roi Et')",15.608718733888503,103.79990232876204
457,"('Mueang Suang', 'Roi Et')",15.82346251654798,103.71761940670434
458,"('Phon Sai', 'Roi Et')",15.488179393486526,103.9957922839166
459,"('At Samat', 'Roi Et')",15.843517403121968,103.87893829322866
460,"('Moei Wadi', 'Roi Et')",16.389204625118527,104.15730632021696
461,"('Si Somdet', 'Roi Et')",15.998237657024124,103.48783758024432
462,"('Changhan', 'Roi Et')",16.139103413117137,103.61496143741417
463,"('Chiang Khwan', 'Roi Et')",16.165718198551943,103.7518734085599
464,"('Nong Hi', 'Roi Et')",15.61030262783168,103.9904419768837
465,"('Thung Khao Luang', 'Roi Et')",15.992177588170655,103.8592100583681
466,"('Mueang Kalasin', 'Kalasin')",16.442973154963248,103.534162106726
467,"('Na Mon', 'Kalasin')",16.575307366323827,103.78671824430371
468,"('Kamalasai', 'Kalasin')",16.33872396029222,103.57524274678777
469,"('Rong Kham', 'Kalasin')",16.26654001435999,103.7404735429607
470,"('Kuchinarai', 'Kalasin')",16.53714036195696,104.0545278621071
471,"('Khao Wong', 'Kalasin')",16.698949685282944,104.09026521424326
472,"('Yang Talat', 'Kalasin')",16.401941863490826,103.37315002802606
473,"('Huai Mek', 'Kalasin')",16.590242004514444,103.235477005805
474,"('Sahatsakhan', 'Kalasin')",16.711980737828213,103.5199535355484
475,"('Kham Muang', 'Kalasin')",16.922153839276657,103.6314086508996
476,"('Tha Khantho', 'Kalasin')",16.939970568332946,103.24449189152752
477,"('Nong Kung Si', 'Kalasin')",16.65582733202319,103.29400183056624
478,"('Somdet', 'Kalasin')",16.704395194461927,103.74976191199094
479,"('Huai Phueng', 'Kalasin')",16.6459444811615,103.90872893555462
480,"('Sam Chai', 'Kalasin')",16.863178029688243,103.5372491999296
481,"('Na Khu', 'Kalasin')",16.77903033897658,104.03322205974554
482,"('Don Chan', 'Kalasin')",16.45660449638548,103.6948029314696
483,"('Khong Chai', 'Kalasin')",16.260472708966073,103.458050754845
484,"('Mueang Sakon Nakhon', 'Sakon Nakhon')",17.15574769935692,104.13394938319664
485,"('Kusuman', 'Sakon Nakhon')",17.330842194301116,104.3336341305526
486,"('Kut Bak', 'Sakon Nakhon')",17.087944290347654,103.82288972399972
487,"('Phanna Nikhom', 'Sakon Nakhon')",17.35165318405609,103.84689823269896
488,"('Phanh khon', 'Sakon Nakhon')",17.392397799158584,103.70943020367775
489,"('Waritchaphum', 'Sakon Nakhon')",17.29305164724939,103.63636230030356
490,"('Nikhom Nam un', 'Sakon Nakhon')",17.18281207504309,103.71785452021764
491,"('Wanon Niwat', 'Sakon Nakhon')",17.632083612733148,103.7518125825536
492,"('Kham Ta Kla', 'Sakon Nakhon')",17.8493003442244,103.75473672963372
493,"('Ban Muang', 'Sakon Nakhon')",17.850984090388636,103.57004738821936
494,"('Akat Amnuai', 'Sakon Nakhon')",17.596338495660564,103.97368235432006
495,"('Sawang Daen Din', 'Sakon Nakhon')",17.475415709753072,103.45759280689413
496,"('Song Dao', 'Sakon Nakhon')",17.336379180205213,103.47575550929292
497,"('Tao Ngoi', 'Sakon Nakhon')",16.996961021587843,104.16772481831096
498,"('Khok Si Suphan', 'Sakon Nakhon')",17.04370784409524,104.27302457788018
499,"('Charoen Sin', 'Sakon Nakhon')",17.596561559724865,103.5654072136756
500,"('Phon Na Kaeo', 'Sakon Nakhon')",17.221259718005324,104.28982178182405
501,"('Phu Phan', 'Sakon Nakhon')",16.999897697788988,103.96547367196848
502,"('Mueang Nakhon Phanom', 'Nakhon Phanom')",17.367222906015055,104.76078973161204
503,"('Pla Pak', 'Nakhon Phanom')",17.180583551577215,104.52613087649156
504,"('Tha Uthen', 'Nakhon Phanom')",17.556860610089167,104.6123793653115
505,"('Ban Phaeng', 'Nakhon Phanom')",17.968144555063233,104.21578831919057
506,"('That Phanom', 'Nakhon Phanom')",16.936349017356804,104.70955754789712
507,"('Renu Nakhon', 'Nakhon Phanom')",17.056293467897245,104.67976170119316
508,"('Na Kae', 'Nakhon Phanom')",16.946530733342982,104.5008062082828
509,"('Si Songkhram', 'Nakhon Phanom')",17.627133271243146,104.2503458589786
510,"('Na Wa', 'Nakhon Phanom')",17.489266353683053,104.1014080586864
511,"('Phon Sawan', 'Nakhon Phanom')",17.45602123472888,104.46880368097156
512,"('Na Thom', 'Nakhon Phanom')",17.785315108301166,104.09060878693528
513,"('Wang Yang', 'Nakhon Phanom')",17.06389930674837,104.45394551340593
514,"('Mueang Mukdahan', 'Mukdahan')",16.538160701989515,104.7148482743259
515,"('Nikhom Kham Soi', 'Mukdahan')",16.37188196286953,104.55066408078014
516,"('Don Tan', 'Mukdahan')",16.316568851629654,104.92015990672547
517,"('Don Tan', 'Mukdahan')",16.81546272929609,104.5372612755469
518,"('Khamcha-i', 'Mukdahan')",16.577188641432066,104.41940039689572
519,"('Wan Yai', 'Mukdahan')",16.727654032393467,104.73891673556658
520,"('Nong Sung', 'Mukdahan')",16.486839007003226,104.34416108455704
521,"('Mueang Chiang Mai', 'Chiang Mai')",18.836231071317638,98.97209817064036
522,"('Chom Thong', 'Chiang Mai')",18.41682940922449,98.67599285703535
523,"('Mae Chaem', 'Chiang Mai')",18.498981117858317,98.3621145762992
524,"('Chiang Dao', 'Chiang Mai')",19.366154403743558,98.96396157406592
525,"('Doi Saket', 'Chiang Mai')",18.870856879484304,99.13637957986424
526,"('Mae Taeng', 'Chiang Mai')",19.122009242931316,98.94345536391371
527,"('Mae Rim', 'Chiang Mai')",18.91408686908599,98.94488836085308
528,"('Samoeng', 'Chiang Mai')",18.84844967908536,98.7320689434859
529,"('Fang', 'Chiang Mai')",19.91885295044592,99.21336302150506
530,"('Mae Ai', 'Chiang Mai')",20.03109024036224,99.28698414229576
531,"('Phrao', 'Chiang Mai')",19.36566883370072,99.20222477349878
532,"('San Pa Tong', 'Chiang Mai')",18.62853525957828,98.89572036880732
533,"('San Kamphaeng', 'Chiang Mai')",18.738766455521716,99.15674537113316
534,"('San Sai', 'Chiang Mai')",18.84864061622723,99.04506003555052
535,"('Hang Dong', 'Chiang Mai')",18.686729214832106,98.91896918042748
536,"('Hot', 'Chiang Mai')",18.68672788193913,98.9189872504858
537,"('Doi Tao', 'Chiang Mai')",17.953534811966865,98.68489671721564
538,"('Omkoi', 'Chiang Mai')",17.800841937325014,98.35797247820932
539,"('Saraphi', 'Chiang Mai')",18.713413605338868,99.03649192136427
540,"('Wiang Haeng', 'Chiang Mai')",19.561368738463724,98.63729652535775
541,"('Chai Prakan', 'Chiang Mai')",19.732181241756003,99.14013056993264
542,"('Mae Wang', 'Chiang Mai')",18.61247401613544,98.77494273556366
543,"('Mae On', 'Chiang Mai')",18.77628902413593,99.24802801012042
544,"('Doi Lo', 'Chiang Mai')",18.47444446781144,98.78357020460594
545,"('Kanlayaniwatthana', 'Chiang Mai')",19.046440826719586,98.28568649224432
546,"('Mueang Lamphun', 'Lamphun')",18.578047075584998,99.018392671074
547,"('Mae Tha', 'Lamphun')",18.46173881026691,99.1343274253364
548,"('Ban Hong', 'Lamphun')",18.33122400638468,98.81882626965492
549,"('Li', 'Lamphun')",17.80270468435376,98.95057387596448
550,"('Thung Hua Chang', 'Lamphun')",18.002917201760937,99.02770738458756
551,"('Pa Sang', 'Lamphun')",18.52547175932861,98.9400480422597
552,"('Ban Thi', 'Lamphun')",18.6321466999158,99.11659888627744
553,"('Wiang Nong Long', 'Lamphun')",18.39323259613366,98.71857440378244
554,"('Mueang Lampang', 'Lampang')",18.29185973088526,99.50464307539563
555,"('Mae Mo', 'Lampang')",18.275521750113487,99.65058784864311
556,"('Ko kha', 'Lampang')",18.19167566506604,99.395458061057
557,"('Soem Ngam', 'Lampang')",18.06551768602668,99.24637551718874
558,"('Ngao', 'Lampang')",18.77796092110379,99.97088937109046
559,"('Chae Hom', 'Lampang')",18.71253603040628,99.55736068748114
560,"('Wang Nuea', 'Lampang')",19.14581153418077,99.61932244450472
561,"('Thoen', 'Lampang')",17.640633185114307,99.2416192787459
562,"('Mae Phrik', 'Lampang')",17.446289452387916,99.15958296407072
563,"('Mae Tha', 'Lampang')",18.13412572022216,99.51330192178033
564,"('Sop Prap', 'Lampang')",17.880865619347855,99.33732955823184
565,"('Hang Chat', 'Lampang')",18.321569304268603,99.31760513920268
566,"('Mueang Pan', 'Lampang')",18.77012030144111,99.49808051584712
567,"('Mueang Uttaradit', 'Uttaradit')",17.625797612738115,100.09684779870392
568,"('Tron', 'Uttaradit')",17.482260581950044,100.11275540172385
569,"('Tha Pla', 'Uttaradit')",17.792945818253447,100.37682256229805
570,"('Nam Pat', 'Uttaradit')",17.72821089191351,100.68454085592757
571,"('Fak Tha', 'Uttaradit')",17.99213475236057,100.8789498116572
572,"('Ban Khok', 'Uttaradit')",18.02551279885489,101.06787497109988
573,"('Phichai', 'Uttaradit')",17.287041899986303,100.08749642876737
574,"('Laplae', 'Uttaradit')",17.651357406847197,100.03903690962848
575,"('Thong Saen Khan', 'Uttaradit')",17.475135083143954,100.33340398456646
576,"('Mueang Phrae', 'Phrae')",18.1454339582044,100.14136421413036
577,"('Mueang Phrae', 'Phrae')",18.339747292162567,100.31737600464848
578,"('Long', 'Phrae')",18.075644998939605,99.83235357598248
579,"('Sung Men', 'Phrae')",18.051985722266064,100.11161093462314
580,"('Den Chai', 'Phrae')",17.97857950880672,100.05834322739396
581,"('Song', 'Phrae')",18.470027732110587,100.18338953232004
582,"('Wang Chin', 'Phrae')",17.89474042713648,99.60390580929902
583,"('Nong Muang Khai', 'Phrae')",18.26465048783612,100.18962646798758
584,"('Mueang Nan', 'Nan')",18.79365572157103,100.72946528458644
585,"('Mae Charim', 'Nan')",18.706155394749207,101.0062370133908
586,"('Ban Luang', 'Nan')",18.851352840242512,100.43841179344126
587,"('Na Noi', 'Nan')",18.32573695384334,100.7146203623908
588,"('Pua', 'Nan')",19.17409686246692,100.91664580724805
589,"('Tha Wang Pha', 'Nan')",19.12171443155322,100.81078864225798
590,"('Wiang Sa', 'Nan')",18.598102847130576,100.7401006845518
591,"('Thung Chang', 'Nan')",19.387154221650547,100.8758261710664
592,"('Chiang Klang', 'Nan')",19.292721463148727,100.86148059991778
593,"('Na Muen', 'Nan')",18.189258444530868,100.65874365963676
594,"('Santi Suk', 'Nan')",18.913226409200995,100.94056235199048
595,"('Bo Kluea', 'Nan')",19.148793675637293,101.15766734357996
596,"('Song Khwae', 'Nan')",19.35964029814963,100.70050524396416
597,"('Phu Phiang', 'Nan')",18.74265727434837,100.79918755669128
598,"('Mueang Phayao', 'Phayao')",19.19181328013524,99.87854495081588
599,"('Mueang Phayao', 'Phayao')",19.33701446115844,100.13481859747452
600,"('Mueang Phayao', 'Phayao')",19.52416442820474,100.30154108108268
601,"('Mueang Phayao', 'Phayao')",18.886572700773016,100.3038127827576
602,"('Mueang Phayao', 'Phayao')",19.1623506964588,99.99341333650835
603,"('Mueang Phayao', 'Phayao')",19.14915793575853,100.27501917383458
604,"('Mueang Phayao', 'Phayao')",19.3762921519297,99.78768639031982
605,"('Mueang Phayao', 'Phayao')",19.599018115296875,100.32418028338196
606,"('Mueang Phayao', 'Phayao')",19.599031243119985,100.32418366139828
607,"('Mueang Chiang Rai', 'Chiang Rai')",19.92887791587801,99.8644272067278
608,"('Wiang Chai', 'Chiang Rai')",19.88335202818794,99.93288996540733
609,"('Chiang Khong', 'Chiang Rai')",20.26098918417756,100.4060912842285
610,"('Thoeng', 'Chiang Rai')",19.685431449083147,100.19367620671235
611,"('Phan', 'Chiang Rai')",19.55388342175084,99.74041952021147
612,"('Pa Daet', 'Chiang Rai')",19.50411610318775,99.99212081808496
613,"('Mae Chan', 'Chiang Rai')",20.14630861215064,99.85253584216244
614,"('Chiang Saen', 'Chiang Rai')",20.274858730728187,100.08778524729104
615,"('Mae Sai', 'Chiang Rai')",20.42812846320165,99.88318434198628
616,"('Mae Suai', 'Chiang Rai')",19.65649836268194,99.5423820760323
617,"('Wiang Pa Pao', 'Chiang Rai')",19.34763860653743,99.50770232679372
