Order,District Tuple,Lat,Lon
618,"('Phaya Mengrai', 'Chiang Rai')",19.84913094636856,100.15353724079424
619,"('Wiang Kaen', 'Chiang Rai')",20.112263535876888,100.51350615149562
620,"('Khun Tan', 'Chiang Rai')",19.833640372292116,100.25870048792169
621,"('Mae Fa Luang', 'Chiang Rai')",20.266901132295565,99.80111893982064
622,"('Mae Lao', 'Chiang Rai')",19.79004562609044,99.69957960563622
623,"('Wiang Chiang Rung', 'Chiang Rai')",20.012794066244027,100.0566891674396
624,"('Doi Luang', 'Chiang Rai')",20.118402963408027,100.09920051397728
625,"('Mueang Mae Hong Son', 'Mae Hong Son')",19.30408549848365,97.97732518334384
626,"('Khun Yuam', 'Mae Hong Son')",18.83960313105864,97.95120880670662
627,"('Pai', 'Mae Hong Son')",19.358723923647297,98.43960116254854
628,"('Mae Sariang', 'Mae Hong Son')",18.159121154162964,97.93295674341012
629,"('Mae La Noi', 'Mae Hong Son')",18.38412847710431,97.93693627543936
630,"('Sop Moei', 'Mae Hong Son')",17.96252431703154,97.9319738906527
631,"('Pang Mapha', 'Mae Hong Son')",19.52259560537127,98.2463451934709
632,"('Mueang Nakhon Sawan', 'Nakhon Sawan')",15.704878002574434,100.13757625724143
633,"('Krok Phra', 'Nakhon Sawan')",15.556775896302836,100.07350674619768
634,"('Chum Saeng', 'Nakhon Sawan')",15.88093264031979,100.3025423710623
635,"('Nong Bua', 'Nakhon Sawan')",15.86491141974972,100.58611369991776
636,"('Banphot Phisai', 'Nakhon Sawan')",15.93598990868482,99.9822011298804
637,"('Kao Liao', 'Nakhon Sawan')",15.850371160436232,100.07861076424328
638,"('Takhli', 'Nakhon Sawan')",15.263042026399784,100.34358701935165
639,"('Tha Tako', 'Nakhon Sawan')",15.640612902633949,100.4828345134184
640,"('Phaisali', 'Nakhon Sawan')",15.597506909161144,100.65805688593686
641,"('Phayuha Hkiri', 'Nakhon Sawan')",15.48720933034607,100.13988469989955
642,"('Lat Yao', 'Nakhon Sawan')",15.75180534437498,99.78943206750024
643,"('Tak Fa', 'Nakhon Sawan')",15.348270684693825,100.49612354960178
644,"('Mae Wong', 'Nakhon Sawan')",15.781069413176024,99.5190651624748
645,"('Mae Pern', 'Nakhon Sawan')",15.657631742526522,99.46917245754108
646,"('Chum Ta Bong', 'Nakhon Sawan')",15.631666184643098,99.5527967722136
647,"('Mueang Uthai Thani', 'Uthai Thani')",15.379401761595926,100.02474181337082
648,"('Thap Than', 'Uthai Thani')",15.459621388350962,99.88654872331936
649,"('Sawang Arom', 'Uthai Thani')",15.583886967201114,99.86091817711193
650,"('Nong Chang', 'Uthai Thani')",15.391071095297658,99.8411386437052
651,"('Nong Khayang', 'Uthai Thani')",15.363994243820857,99.92921189303904
652,"('Ban Rai', 'Uthai Thani')",15.083825176399555,99.52123881043852
653,"('Lan Sak', 'Uthai Thani')",15.45297758291435,99.57605384772744
654,"('Huai Khot', 'Uthai Thani')",15.291442885794345,99.61663917704274
655,"('Mueang Kamphaeng Phet', 'Kamphaeng Phet')",16.48523075200554,99.52500076523968
656,"('Sai Ngam', 'Kamphaeng Phet')",16.472510066814085,99.8966488979254
657,"('Khlong Lan', 'Kamphaeng Phet')",16.20374705394309,99.32089897788116
658,"('Khanu Woralaksaburi', 'Kamphaeng Phet')",16.06186131900579,99.86015417501454
659,"('Khlong Khlung', 'Kamphaeng Phet')",16.21648174147064,99.71933967721397
660,"('Phran Kratai', 'Kamphaeng Phet')",16.664907571895444,99.58837658041672
661,"('Lan Krabue', 'Kamphaeng Phet')",16.600780727548756,99.849079115929
662,"('Sai Thong Watthana', 'Kamphaeng Phet')",16.312338316651278,99.8309265507412
663,"('Pang Sila Thong', 'Kamphaeng Phet')",16.09638001749571,99.49017304034966
664,"('Bueng Samakkhi', 'Kamphaeng Phet')",16.18860980258306,99.97757186706308
665,"('Kosamphi Nakhon', 'Kamphaeng Phet')",16.633418729016476,99.3499055313749
666,"('Mueang Tak', 'Tak')",16.881436164528385,99.12366399357884
667,"('Ban Tak', 'Tak')",17.043440656909368,99.07903278233452
668,"('Sam Ngao', 'Tak')",17.224910985233706,99.05515902304543
669,"('Mae Ramat', 'Tak')",16.982998043672637,98.51684787033922
670,"('Tha Song Yang', 'Tak')",17.226916377530127,98.22577568792931
671,"('Mae Sot', 'Tak')",16.71302142563281,98.5747040404782
672,"('Phop Phra', 'Tak')",16.38483019889791,98.69024308992503
673,"('Um Phang', 'Tak')",16.016322221590247,98.86271227062278
674,"('Wang Chao', 'Tak')",16.70420623704615,99.24297244920524
675,"('Mueang Sukhothai', 'Sukhothai')",17.007915416806433,99.82332156870382
676,"('Ban Dan Lan Hoi', 'Sukhothai')",17.006170081307808,99.57471488844382
677,"('Khiri Mat', 'Sukhothai')",16.83334603570956,99.80174248000658
678,"('Kong Krailat', 'Sukhothai')",16.95265813130106,99.97591013370848
679,"('Si Satchanalai', 'Sukhothai')",17.517370918913404,99.76028855643531
680,"('Si Samrong', 'Sukhothai')",17.16463237649639,99.86172267994442
681,"('Sawankhalok', 'Sukhothai')",17.317323070629538,99.8312742249305
682,"('Si Nakhon', 'Sukhothai')",17.348363057725624,99.99043095370492
683,"('Thung Saliam', 'Sukhothai')",17.320978385210235,99.56087042572516
684,"('Mueang Phitsanulok', 'Phitsanulok')",16.824614351809714,100.25913868271874
685,"('Nakhon Thai', 'Phitsanulok')",17.101092720812694,100.83744341148976
686,"('Chat Trakan', 'Phitsanulok')",17.27673299260133,100.59897038146956
687,"('Bang Rakam', 'Phitsanulok')",16.758321020299167,100.11816151633006
688,"('Bang Krathum', 'Phitsanulok')",16.58520707054659,100.30602737468772
689,"('Phrom Phiram', 'Phitsanulok')",17.03340572908533,100.20204379989752
690,"('Wat Bot', 'Phitsanulok')",16.980127910651067,100.33416552067128
691,"('Wang Thong', 'Phitsanulok')",16.824435349170976,100.42883392981211
692,"('Noen Maprang', 'Phitsanulok')",16.56844238336112,100.63554742875304
693,"('Mueang Phichit', 'Phichit')",16.43874285901666,100.35031469957448
694,"('Wang Sai Phun', 'Phichit')",16.388637364758306,100.53802262509072
695,"('Pho Prathap Chang', 'Phichit')",16.311102702978978,100.2748167710688
696,"('Taphan Hin', 'Phichit')",16.214218118427148,100.42217184493876
697,"('Bang Mun Nak', 'Phichit')",16.027823046158794,100.37878866142536
698,"('Pho Thale', 'Phichit')",16.075000239148494,100.3032712824341
699,"('Sam Ngam', 'Phichit')",16.509068164973026,100.20460821966972
700,"('Tap Khlo', 'Phichit')",16.160361519444415,100.59656397654838
701,"('Sak Lek', 'Phichit')",16.509641908003804,100.46921721845176
702,"('Bueng Na Rang', 'Phichit')",16.172367957847918,100.12485286359582
703,"('Dong Charoen', 'Phichit')",16.02916096962888,100.62708748276528
704,"('Wachirabarami', 'Phichit')",16.52427285502723,100.14449915675334
705,"('Mueang Phetchabun', 'Phetchabun')",16.442986424976475,101.14918615616064
706,"('Chon Daen', 'Phetchabun')",16.18928965771259,100.85967150897709
707,"('Lom Sak', 'Phetchabun')",16.779597196305495,101.24233532889318
708,"('Lom Kao', 'Phetchabun')",16.885714548053542,101.22939765236038
709,"('Wichian Buri', 'Phetchabun')",15.65719065461655,101.1065748699457
710,"('Si Thep', 'Phetchabun')",15.453773070454034,101.06696715755989
711,"('Nong Phai', 'Phetchabun')",15.99014796827965,101.06239723997903
712,"('Bueng Sam Phan', 'Phetchabun')",15.796558265430976,101.00835220872484
713,"('Nam Nao', 'Phetchabun')",16.767228463525356,101.66964358625128
714,"('Wang Pong', 'Phetchabun')",16.34129407097575,100.79352877275376
715,"('Khao kho', 'Phetchabun')",16.633713948394227,100.99816860381183
716,"('Mueang Ratchaburi', 'Ratchaburi')",13.528886542456355,99.81263174591012
717,"('Chom Bueng', 'Ratchaburi')",13.619573438978804,99.59172135338544
718,"('Suan Phueng', 'Ratchaburi')",13.544095449877622,99.33982087555444
719,"('Damnoen Saduak', 'Ratchaburi')",13.51770349443403,99.95449517788472
720,"('Ban Pong', 'Ratchaburi')",13.814028362636568,99.87116905534454
721,"('Bang Phae', 'Ratchaburi')",13.691259457587948,99.93044926732354
722,"('Photharam', 'Ratchaburi')",13.69243319828812,99.85348641622288
723,"('Pak Tho', 'Ratchaburi')",13.367839262252865,99.8305554604128
724,"('Wat Phleng', 'Ratchaburi')",13.453791719593506,99.88686914133343
725,"('Ban Kha', 'Ratchaburi')",13.43044491059529,99.40965598968012
726,"('Mueang Kanchanaburi', 'Kanchanaburi')",14.003795734800711,99.55000973701178
727,"('Sai Yok', 'Kanchanaburi')",14.11564124503416,99.14469703566328
728,"('Bo Phloi', 'Kanchanaburi')",14.324989914458358,99.51430720635362
729,"('Si Sawat', 'Kanchanaburi')",14.600381506252669,99.11449091421856
730,"('Tha Maka', 'Kanchanaburi')",13.920557686264456,99.76530037113844
731,"('Tha Muang', 'Kanchanaburi')",13.96666478251198,99.63850500672432
732,"('Thong Pha Phum', 'Kanchanaburi')",14.74586233676686,98.62519124904604
733,"('Sangkhla Buri', 'Kanchanaburi')",15.15555421320178,98.45339575352486
734,"('Phanom Thuan', 'Kanchanaburi')",14.130277498277335,99.69897496298135
735,"('Lao Khwan', 'Kanchanaburi')",14.596646077275611,99.77461389997364
736,"('Dan Makham Tia', 'Kanchanaburi')",13.853501976975773,99.41053332325065
737,"('Nong Prue', 'Kanchanaburi')",14.612627379278791,99.45079308928412
738,"('Huai Krachao', 'Kanchanaburi')",14.327164764908714,99.6667077137334
739,"('Mueang Saphan Buri', 'Suphan Buri')",14.474459454200524,100.11843846666692
740,"('Doem Bang Nang Buat', 'Suphan Buri')",14.853719877263051,100.0979679417952
741,"('Dan Chang', 'Suphan Buri')",14.841606863811029,99.69732002574668
742,"('Bang Pla Ma', 'Suphan Buri')",14.40229600012197,100.15427285521326
743,"('Si Prachan', 'Suphan Buri')",14.619849416163882,100.1444510609862
744,"('Don Chedi', 'Suphan Buri')",14.635139116461003,100.0210795718853
745,"('Song Phi Nong', 'Suphan Buri')",14.22369629017095,100.02106522093484
746,"('Sam Chuk', 'Suphan Buri')",14.755274909358254,100.09476456481102
747,"('U Thong', 'Suphan Buri')",14.375634216449578,99.89238663948238
748,"('Nong Ya Sai', 'Suphan Buri')",14.774928203797137,99.9108430663149
749,"('mueang Nakhon Pathom', 'Nakhon Pathom')",13.819727627382653,100.06588514221272
750,"('Kamphaeng Saen', 'Nakhon Pathom')",13.983890554329648,99.99387198464478
751,"('Nakhon Chai Si', 'Nakhon Pathom')",13.80109168210314,100.18764080393817
752,"('Don Tum', 'Nakhon Pathom')",13.960498966963948,100.08122306256008
753,"('Bang Len', 'Nakhon Pathom')",14.02154983765322,100.1654586176418
754,"('Sam Phran', 'Nakhon Pathom')",13.724188966809752,100.2166609529
755,"('Phutthamonthon', 'Nakhon Pathom')",13.802071478437664,100.32148652876629
756,"('Mueang Samut Sakhon', 'Samut Sakhon')",13.548360285937592,100.27347094301932
757,"('Krathum Baen', 'Samut Sakhon')",13.655867116019024,100.26771352525252
758,"('Ban Phaeo', 'Samut Sakhon')",13.590512472809769,100.10768004626956
759,"('Mueang Samut Songkhram', 'Samut Songkhram')",13.413848306896243,100.00334956480232
760,"('Bang Khonthi', 'Samut Songkhram')",13.468826516020028,99.94035164182829
761,"('Amphawa', 'Samut Songkhram')",13.424432033399448,99.95734734025164
762,"('Mueang Phetchaburi', 'Phetchaburi')",13.111760714851735,99.94411914392528
763,"('Khao Yoi', 'Phetchaburi')",13.24028727815931,99.82399575757644
764,"('Nong Ya Plong', 'Phetchaburi')",13.162971080715227,99.69715965559988
765,"('Cha-am', 'Phetchaburi')",12.799645764734326,99.96712508326834
766,"('Tha Yang', 'Phetchaburi')",12.973465841217218,99.88782956761784
767,"('Ban Lat', 'Phetchaburi')",13.049419809843338,99.91889037159484
768,"('Ban Laem', 'Phetchaburi')",13.200520938727484,99.98022333813158
769,"('Kaeng Krachan', 'Phetchaburi')",12.907557150413224,99.64822294257355
770,"('Mueang Prachuap Khiri Khan', 'Prachuap Khiri Khan')",11.80864959896158,99.79660431782004
771,"('Kui Buri', 'Prachuap Khiri Khan')",12.082885433065185,99.85457249852296
772,"('Thap Sakae', 'Prachuap Khiri Khan')",11.499527287530256,99.62216811354472
773,"('Bang Saphan', 'Prachuap Khiri Khan')",11.214266942466557,99.511845012681
774,"('Bang Saphan Noi', 'Prachuap Khiri Khan')",11.075116029043604,99.44134943377586
775,"('Pran Buri', 'Prachuap Khiri Khan')",12.394335830340538,99.91629950368416
776,"('Hua Hin', 'Prachuap Khiri Khan')",12.53016327675835,99.88062707683788
777,"('Sam Roi Yot', 'Prachuap Khiri Khan')",12.270695206521596,99.87196316409144
778,"('Mueang Nakhon Si Thammarat', 'Nakhon Si Thammarat')",8.481024740283933,99.9673099710435
779,"('Phrom Khiri', 'Nakhon Si Thammarat')",8.52272417970887,99.82332047158344
780,"('Lan Saka', 'Nakhon Si Thammarat')",8.370936099989324,99.8054980133696
781,"('Chawang', 'Nakhon Si Thammarat')",8.426025663023358,99.50463461428964
782,"('Phipun', 'Nakhon Si Thammarat')",8.560965029874772,99.60749397376196
783,"('Chian Yai', 'Nakhon Si Thammarat')",8.16903016834393,100.14481921252587
784,"('Cha-uat', 'Nakhon Si Thammarat')",7.995446836792531,99.98922264409512
785,"('Tha Sala', 'Nakhon Si Thammarat')",8.667373907414198,99.93087658090872
786,"('Thung Song', 'Nakhon Si Thammarat')",8.16468885020509,99.6807438575646
787,"('Na Bon', 'Nakhon Si Thammarat')",8.261958291241308,99.59457912872796
788,"('Thung Yai', 'Nakhon Si Thammarat')",8.296282458581812,99.37433633547002
789,"('Pak Phanang', 'Nakhon Si Thammarat')",8.357998492730513,100.20524184272558
790,"('Ron Phibun', 'Nakhon Si Thammarat')",8.179504387666052,99.85486142336708
791,"('Sichon', 'Nakhon Si Thammarat')",8.963694123392498,99.89640699710854
792,"('Khanom', 'Nakhon Si Thammarat')",9.204822757825392,99.86113910401666
793,"('Hua Sai', 'Nakhon Si Thammarat')",8.04056665185287,100.27591351341012
794,"('Bang Khan', 'Nakhon Si Thammarat')",8.026895286552822,99.47303057932902
795,"('Tham Phannara', 'Nakhon Si Thammarat')",8.421001612836795,99.39525830572826
796,"('Chulabhorn', 'Nakhon Si Thammarat')",8.075752911208234,99.86955253550204
797,"('Phra Phrom', 'Nakhon Si Thammarat')",8.33831133297712,99.90114160536343
798,"('Nopphitam', 'Nakhon Si Thammarat')",8.719469844662799,99.75171373652228
799,"('Chang Klang', 'Nakhon Si Thammarat')",8.37415459276495,99.56782899805242
800,"('Mueang Krabi', 'Krabi')",8.061763150872709,98.91857211721936
801,"('Khao Phanom', 'Krabi')",8.264923005122508,99.04963943438898
802,"('Ko Lanta', 'Krabi')",7.655484457684147,99.04171480554668
803,"('Khlong Thom', 'Krabi')",7.95423580685739,99.14489509762548
804,"('Ao Luek', 'Krabi')",8.37794399292716,98.72216047857258
805,"('Plai Phraya', 'Krabi')",8.533183092941565,98.86447316433052
806,"('Lam Thap', 'Krabi')",8.072378697520255,99.29234917671408
807,"('Nuea Khlong', 'Krabi')",8.074737684045544,99.00413052275218
808,"('Mueang Phang-nga', 'Phang Nga')",8.439932144896245,98.5182664296766
809,"('Ko Yao', 'Phang Nga')",8.111057441885057,98.5907219782417
810,"('Kapong', 'Phang Nga')",8.697187325121748,98.40909722965183
811,"('Takua Thung', 'Phang Nga')",8.392065768415863,98.45181648442237
812,"('Takua Pa', 'Phang Nga')",8.869583878805376,98.34331832466698
813,"('Khura Buri', 'Phang Nga')",9.193874498096784,98.414956865484
814,"('Thap Put', 'Phang Nga')",8.516109668209808,98.6398088258006
815,"('Thai Mueang', 'Phang Nga')",8.399343280685029,98.26087190576524
816,"('Mueang Phuket', 'Phuket')",7.889595214091463,98.38540420419328
817,"('Kathu', 'Phuket')",7.908998463274505,98.33339289137756
818,"('Thalang', 'Phuket')",8.031570296598234,98.333979631694
819,"('Mueang Surat Thani', 'Surat Thani')",9.136069196016727,99.3202741016956
820,"('Kanchanadit', 'Surat Thani')",9.16553945504619,99.47101535142512
821,"('Don Sak', 'Surat Thani')",9.315481903838249,99.69079609918944
822,"('Ko Samui', 'Surat Thani')",9.53652162636704,99.93631595793394
823,"('Ko Pha-ngan', 'Surat Thani')",9.72033222895258,99.99650975594774
824,"('Chaiya', 'Surat Thani')",9.38650939256794,99.20058238453122
825,"('Tha Chana', 'Surat Thani')",9.572302806006824,99.16492311155996
826,"('Khiri Rat Nikhom', 'Surat Thani')",9.030151706181544,98.9528709133896
827,"('Ban Ta Khun', 'Surat Thani')",8.903995705267494,98.88447604960018
828,"('Phanom', 'Surat Thani')",8.8553655911382,98.81253551551036
829,"('Tha Chang', 'Surat Thani')",9.280997640630384,99.2003516981172
830,"('Ban Na San', 'Surat Thani')",8.800681086820347,99.36408182748237
831,"('Ban Na Doem', 'Surat Thani')",8.884305311784974,99.31045973734588
832,"('Khian Sa', 'Surat Thani')",8.840967590814575,99.19416304863933
833,"('Wiang Sa', 'Surat Thani')",8.62998932576253,99.34292356440072
834,"('Phrasaeng', 'Surat Thani')",8.568264941663918,99.24763723089474
835,"('Phunphin', 'Surat Thani')",9.110798633376785,99.23161925128736
836,"('Chai Buri', 'Surat Thani')",8.463786953067043,99.075455802743
837,"('Chai Buri', 'Surat Thani')",9.238964994808102,98.97850219323028
838,"('Mueang Ranong', 'Ranong')",9.956734910080268,98.637617829377
839,"('La-un', 'Ranong')",10.115360632368942,98.75043639405372
840,"('Papoe', 'Ranong')",9.585244157474122,98.59605563404364
841,"('Kra Buri', 'Ranong')",10.43155916894602,98.78823680156994
842,"('Suk Samran', 'Ranong')",9.3446769262052,98.42945635256092
843,"('Mueang Chumphon', 'Chumphon')",10.49278495852351,99.1791514535479
844,"('Tha Sae', 'Chumphon')",10.664579833437434,99.17275758530238
845,"('Pathio', 'Chumphon')",10.709364824987972,99.31867741426404
846,"('Lang Suan', 'Chumphon')",9.945492991040489,99.07862651437848
847,"('Lamae', 'Chumphon')",9.767947192720776,99.09218259020514
848,"('Phato', 'Chumphon')",9.790839295976426,98.77698127788618
849,"('Sawi', 'Chumphon')",10.253025578743973,99.09440123555734
850,"('Thung Tako', 'Chumphon')",10.110545375300743,99.0825397420601
851,"('Muaeng Songkhla', 'Songkhla')",7.207599177546825,100.59656947497837
852,"('Sathing Phra', 'Songkhla')",7.472734318846526,100.43895751618749
853,"('Chana', 'Songkhla')",6.915058573016825,100.73909454904852
854,"('Na Thawi', 'Songkhla')",6.741695427310968,100.69210083555475
855,"('Thepha', 'Songkhla')",6.8288965289957,100.96473622221043
856,"('Saba Yoi', 'Songkhla')",6.626136978043142,100.94903675738004
857,"('Ranot', 'Songkhla')",7.768793702800309,100.32375661476944
858,"('Krasae Sin', 'Songkhla')",7.617912720224022,100.3289441570629
859,"('Rattaphum', 'Songkhla')",7.134808437726961,100.25646503710372
860,"('Sadao', 'Songkhla')",6.638560051395512,100.42373229555092
861,"('Hat Yai', 'Songkhla')",7.002075435419267,100.45714994230246
862,"('Na Mom', 'Songkhla')",6.958495279137669,100.55707458998438
863,"('Khuan Niang', 'Songkhla')",7.186987338084457,100.357897395066
864,"('Bang Klam', 'Songkhla')",7.08934586636093,100.41077271656914
865,"('Singhanakhon', 'Songkhla')",7.238343929981016,100.55290817966564
866,"('Khlong Hoi Khong', 'Songkhla')",6.899197573489437,100.38871647191758
867,"('Mueang Satun', 'Satun')",6.650286039353898,100.08534917336404
868,"('Khuan Don', 'Satun')",6.787827856781503,100.0772486993714
869,"('Khuan Kalong', 'Satun')",6.8537218836364975,100.05810352475052
870,"('Tha Phae', 'Satun')",6.789794563836568,99.97005978232652
871,"('La-ngu', 'Satun')",6.863945523773446,99.80248878735564
872,"('Thung  Wa', 'Satun')",7.090142358099051,99.76783406212132
873,"('Manang', 'Satun')",6.998595863398706,99.92165160746784
874,"('Mueang Trang', 'Trang')",7.557945554933796,99.60976134250784
875,"('Kantang', 'Trang')",7.405185220762826,99.5150265342072
876,"('Yan Ta Khao', 'Trang')",7.385835989027286,99.66718796190855
877,"('Palian', 'Trang')",7.172320144869202,99.68580777113644
878,"('Sikao', 'Trang')",7.571029212482474,99.34527963341324
879,"('Huai Yot', 'Trang')",7.788867254574253,99.63461786452096
880,"('Wang Wiset', 'Trang')",7.73592099861079,99.39294563069905
881,"('Na Yong', 'Trang')",7.561650899992816,99.69495845950368
882,"('Ratsada', 'Trang')",7.97471975015444,99.63321143554872
883,"('Hat Samran', 'Trang')",7.239887245254499,99.57671815029327
884,"('Mueang Phatthalung', 'Phatthalung')",7.619160126428291,100.07297209887872
885,"('Kong Ra', 'Phatthalung')",7.402979141249867,99.94982752045227
886,"('Khao Chaison', 'Phatthalung')",7.460980642985884,100.1339323134254
887,"('Tamot', 'Phatthalung')",7.339524238590863,100.11114544224212
888,"('Khuan Khanun', 'Phatthalung')",7.735246746910693,100.01023238044866
889,"('Pak Phayun', 'Phatthalung')",7.342260211944945,100.31725301557935
890,"('Si Banphot', 'Phatthalung')",7.719301022696043,99.88258138341722
891,"('Pa Bon', 'Phatthalung')",7.269760451004929,100.1703598583859
892,"('Bang Kaeo', 'Phatthalung')",7.429570696891464,100.17796129991952
893,"('Pa Phayom', 'Phatthalung')",7.840228163274621,99.91774879179803
894,"('Srinagarindra', 'Phatthalung')",7.569875575960848,99.94330406532671
895,"('Mueang Pattani', 'Pattani')",6.868793050636623,101.25021229685828
896,"('Khok Pho', 'Pattani')",6.729931167128322,101.09619798863478
897,"('Nong Chik', 'Pattani')",6.844308616338846,101.1787036513232
898,"('Panare', 'Pattani')",6.8602961818262616,101.49094233626874
899,"('Mayo', 'Pattani')",6.718668068409561,101.41007690222412
900,"('Thung Yang Daeng', 'Pattani')",6.616380093204992,101.42552079745931
901,"('Sai Buri', 'Pattani')",6.701367251887247,101.61744370721571
902,"('Mai Kaen', 'Pattani')",6.610121891012221,101.66719527642952
903,"('Yaring', 'Pattani')",6.866137306657821,101.36927591239385
904,"('Yarang', 'Pattani')",6.760078605247956,101.29370299503488
905,"('Kapho', 'Pattani')",6.559395270911327,101.5345262789104
906,"('Mae Lan', 'Pattani')",6.660882990969411,101.2398003663184
907,"('Mueang Yala', 'Yala')",6.541713290045728,101.28144223792292
908,"('Betong', 'Yala')",5.773545811604548,101.06047043555152
909,"('Bannang Sata', 'Yala')",6.266145129077294,101.26512903405224
910,"('Than To', 'Yala')",6.167391678790215,101.17954088317
911,"('Yaha', 'Yala')",6.478297292100972,101.13482060090686
912,"('Raman', 'Yala')",6.478622645223379,101.42429396421008
913,"('Kabang', 'Yala')",6.4786156951323735,101.42426639577955
914,"('Krong Pinang', 'Yala')",6.411091615375598,101.27335413822672
915,"('Mueang Narathiwat', 'Narathiwat')",6.4251753863204,101.82351543167016
916,"('Tak Bai', 'Narathiwat')",6.25905284893509,102.05513875985724
917,"('Tak Bai', 'Narathiwat')",6.517122419676882,101.65211882155316
918,"('Yi-ngo', 'Narathiwat')",6.403024176333826,101.70652044770654
919,"('Ra-ngae', 'Narathiwat')",6.296453354728177,101.72875967053676
920,"('Rueso', 'Narathiwat')",6.394700015504791,101.5183294012002
921,"('Si Sakhon', 'Narathiwat')",6.23024183642094,101.49960812214174
922,"('Waeng', 'Narathiwat')",5.928195180404217,101.88354470752056
923,"('Sukhirin', 'Narathiwat')",5.939935389318846,101.77135030993496
924,"('Su-ngai Kolok', 'Narathiwat')",6.029325504214691,101.96628960660932
925,"('Su-ngai Padi', 'Narathiwat')",6.08524720171948,101.87996295696236
926,"('Chanae', 'Narathiwat')",6.09898933150209,101.69326743563278
927,"('Cho-airong', 'Narathiwat')",6.225381810463167,101.81145734533712
